DistrictCode,DistrictName,SchoolCode,SchoolName,term,stateCourseCodeId,courseTitle,letterGrade,count,cs_course
23309,Shelton School District,3241,Shelton High School,SEM1,2695,COMPUTER APPS,B+,3,no
23309,Shelton School District,3241,Shelton High School,SEM1,2695,COMPUTER APPS,C-,3,no
23309,Shelton School District,3241,Shelton High School,SEM1,2695,COMPUTER APPS,C ,8,no
23309,Shelton School District,3241,Shelton High School,SEM1,2695,COMPUTER APPS,C+,2,no
23309,Shelton School District,3241,Shelton High School,SEM1,2695,COMPUTER APPS,D ,10,no
23309,Shelton School District,3241,Shelton High School,SEM1,2695,COMPUTER APPS,D+,2,no
23309,Shelton School District,3241,Shelton High School,SEM1,2695,COMPUTER APPS,F ,9,no
23309,Shelton School District,3241,Shelton High School,SEM1,2695,COMPUTER APPS,W ,3,no
23309,Shelton School District,3241,Shelton High School,SEM2,2695,COMPUTER APPS,A-,6,no
23309,Shelton School District,3241,Shelton High School,SEM2,2695,COMPUTER APPS,A ,12,no
23309,Shelton School District,3241,Shelton High School,SEM2,2695,COMPUTER APPS,B-,2,no
23309,Shelton School District,3241,Shelton High School,SEM2,2695,COMPUTER APPS,B ,12,no
23309,Shelton School District,3241,Shelton High School,SEM2,2695,COMPUTER APPS,B+,1,no
23309,Shelton School District,3241,Shelton High School,SEM2,2695,COMPUTER APPS,C-,8,no
23309,Shelton School District,3241,Shelton High School,SEM2,2695,COMPUTER APPS,C ,6,no
23309,Shelton School District,3241,Shelton High School,SEM2,2695,COMPUTER APPS,C+,5,no
23309,Shelton School District,3241,Shelton High School,SEM2,2695,COMPUTER APPS,D ,11,no
23309,Shelton School District,3241,Shelton High School,SEM2,2695,COMPUTER APPS,D+,2,no
23309,Shelton School District,3241,Shelton High School,SEM2,2695,COMPUTER APPS,F ,6,no
23309,Shelton School District,3241,Shelton High School,SEM2,2695,COMPUTER APPS,W ,10,no
27320,Sumner School District,3247,Sumner High School,SEM1,2695,COMPUTER FUND A,A ,1,no
24105,Okanogan School District,1980,Okanogan Alternative High School,SEM2,2695,COMPUTERS,P ,5,no
32356,Central Valley School District,3065,Central Valley High School,SEM1,2695,CPLA120,A-,4,no
32356,Central Valley School District,3065,Central Valley High School,SEM1,2695,CPLA120,C ,2,no
32356,Central Valley School District,3065,Central Valley High School,SEM1,2695,CPLA120,D ,1,no
32356,Central Valley School District,3065,Central Valley High School,SEM1,2695,CPLA120,F ,1,no
32356,Central Valley School District,3065,Central Valley High School,SEM1,2695,CPLA120,W ,2,no
21300,Onalaska School District,2331,Onalaska High School,SEM1,2695,DIGI  COMM S1,A-,6,no
21300,Onalaska School District,2331,Onalaska High School,SEM1,2695,DIGI  COMM S1,A ,18,no
21300,Onalaska School District,2331,Onalaska High School,SEM1,2695,DIGI  COMM S1,B-,3,no
21300,Onalaska School District,2331,Onalaska High School,SEM1,2695,DIGI  COMM S1,B ,10,no
21300,Onalaska School District,2331,Onalaska High School,SEM1,2695,DIGI  COMM S1,B+,3,no
21300,Onalaska School District,2331,Onalaska High School,SEM1,2695,DIGI  COMM S1,C-,3,no
21300,Onalaska School District,2331,Onalaska High School,SEM1,2695,DIGI  COMM S1,C ,2,no
21300,Onalaska School District,2331,Onalaska High School,SEM1,2695,DIGI  COMM S1,C+,4,no
21300,Onalaska School District,2331,Onalaska High School,SEM1,2695,DIGI  COMM S1,D ,4,no
21300,Onalaska School District,2331,Onalaska High School,SEM1,2695,DIGI  COMM S1,F ,3,no
21300,Onalaska School District,2331,Onalaska High School,SEM2,2695,DIGI  COMM S1,B+,1,no
21300,Onalaska School District,2331,Onalaska High School,SEM2,2695,DIGI COMM S2,A-,7,no
21300,Onalaska School District,2331,Onalaska High School,SEM2,2695,DIGI COMM S2,A ,13,no
21300,Onalaska School District,2331,Onalaska High School,SEM2,2695,DIGI COMM S2,B-,4,no
21300,Onalaska School District,2331,Onalaska High School,SEM2,2695,DIGI COMM S2,B ,9,no
21300,Onalaska School District,2331,Onalaska High School,SEM2,2695,DIGI COMM S2,B+,2,no
21300,Onalaska School District,2331,Onalaska High School,SEM2,2695,DIGI COMM S2,C-,2,no
21300,Onalaska School District,2331,Onalaska High School,SEM2,2695,DIGI COMM S2,C ,5,no
21300,Onalaska School District,2331,Onalaska High School,SEM2,2695,DIGI COMM S2,D ,4,no
21300,Onalaska School District,2331,Onalaska High School,SEM2,2695,DIGI COMM S2,D+,1,no
21300,Onalaska School District,2331,Onalaska High School,SEM2,2695,DIGI COMM S2,F ,8,no
21300,Onalaska School District,2331,Onalaska High School,SEM2,2695,DIGI COMM S2,W ,3,no
25116,Raymond School District,2357,Raymond Jr Sr High School,SEM1,2695,DIGI TOOLS,A-,2,no
25116,Raymond School District,2357,Raymond Jr Sr High School,SEM1,2695,DIGI TOOLS,A ,9,no
25116,Raymond School District,2357,Raymond Jr Sr High School,SEM1,2695,DIGI TOOLS,B-,1,no
25116,Raymond School District,2357,Raymond Jr Sr High School,SEM1,2695,DIGI TOOLS,B+,1,no
25116,Raymond School District,2357,Raymond Jr Sr High School,SEM1,2695,DIGI TOOLS,C+,1,no
25116,Raymond School District,2357,Raymond Jr Sr High School,SEM1,2695,DIGI TOOLS,D ,1,no
25116,Raymond School District,2357,Raymond Jr Sr High School,SEM1,2695,DIGI TOOLS,D+,2,no
25116,Raymond School District,2357,Raymond Jr Sr High School,SEM2,2695,DIGI TOOLS,A-,1,no
25116,Raymond School District,2357,Raymond Jr Sr High School,SEM2,2695,DIGI TOOLS,A ,14,no
25116,Raymond School District,2357,Raymond Jr Sr High School,SEM2,2695,DIGI TOOLS,B ,4,no
37506,Nooksack Valley School District,2459,Nooksack Valley High School,SEM1,2695,DIGI-TOOLS,A-,5,no
37506,Nooksack Valley School District,2459,Nooksack Valley High School,SEM1,2695,DIGI-TOOLS,A ,20,no
37506,Nooksack Valley School District,2459,Nooksack Valley High School,SEM1,2695,DIGI-TOOLS,B-,2,no
37506,Nooksack Valley School District,2459,Nooksack Valley High School,SEM1,2695,DIGI-TOOLS,B ,1,no
37506,Nooksack Valley School District,2459,Nooksack Valley High School,SEM1,2695,DIGI-TOOLS,B+,3,no
37506,Nooksack Valley School District,2459,Nooksack Valley High School,SEM1,2695,DIGI-TOOLS,C-,2,no
37506,Nooksack Valley School District,2459,Nooksack Valley High School,SEM1,2695,DIGI-TOOLS,C ,1,no
37506,Nooksack Valley School District,2459,Nooksack Valley High School,SEM1,2695,DIGI-TOOLS,C+,1,no
37506,Nooksack Valley School District,2459,Nooksack Valley High School,SEM1,2695,DIGI-TOOLS,D ,1,no
37506,Nooksack Valley School District,2459,Nooksack Valley High School,SEM1,2695,DIGI-TOOLS,D+,1,no
37506,Nooksack Valley School District,2459,Nooksack Valley High School,SEM1,2695,DIGI-TOOLS,F ,2,no
37506,Nooksack Valley School District,2459,Nooksack Valley High School,SEM1,2695,DIGI-TOOLS,P ,1,no
37506,Nooksack Valley School District,2459,Nooksack Valley High School,SEM1,2695,DIGI-TOOLS,W ,2,no
37506,Nooksack Valley School District,2459,Nooksack Valley High School,SEM2,2695,DIGI-TOOLS,A-,5,no
37506,Nooksack Valley School District,2459,Nooksack Valley High School,SEM2,2695,DIGI-TOOLS,A ,24,no
37506,Nooksack Valley School District,2459,Nooksack Valley High School,SEM2,2695,DIGI-TOOLS,B-,4,no
37506,Nooksack Valley School District,2459,Nooksack Valley High School,SEM2,2695,DIGI-TOOLS,B ,9,no
37506,Nooksack Valley School District,2459,Nooksack Valley High School,SEM2,2695,DIGI-TOOLS,B+,7,no
37506,Nooksack Valley School District,2459,Nooksack Valley High School,SEM2,2695,DIGI-TOOLS,C-,2,no
37506,Nooksack Valley School District,2459,Nooksack Valley High School,SEM2,2695,DIGI-TOOLS,C ,3,no
37506,Nooksack Valley School District,2459,Nooksack Valley High School,SEM2,2695,DIGI-TOOLS,C+,4,no
37506,Nooksack Valley School District,2459,Nooksack Valley High School,SEM2,2695,DIGI-TOOLS,D ,10,no
37506,Nooksack Valley School District,2459,Nooksack Valley High School,SEM2,2695,DIGI-TOOLS,D+,3,no
37506,Nooksack Valley School District,2459,Nooksack Valley High School,SEM2,2695,DIGI-TOOLS,F ,3,no
37506,Nooksack Valley School District,2459,Nooksack Valley High School,SEM2,2695,DIGI-TOOLS,W ,3,no
27400,Clover Park School District,3456,Lakes High School,SEM1,2695,Digital Comm,A-,20,no
27400,Clover Park School District,3456,Lakes High School,SEM1,2695,Digital Comm,A ,26,no
27400,Clover Park School District,3456,Lakes High School,SEM1,2695,Digital Comm,B-,4,no
27400,Clover Park School District,3456,Lakes High School,SEM1,2695,Digital Comm,B ,10,no
27400,Clover Park School District,3456,Lakes High School,SEM1,2695,Digital Comm,B+,7,no
27400,Clover Park School District,3456,Lakes High School,SEM1,2695,Digital Comm,C-,10,no
27400,Clover Park School District,3456,Lakes High School,SEM1,2695,Digital Comm,C ,11,no
27400,Clover Park School District,3456,Lakes High School,SEM1,2695,Digital Comm,C+,6,no
27400,Clover Park School District,3456,Lakes High School,SEM1,2695,Digital Comm,D ,5,no
27400,Clover Park School District,3456,Lakes High School,SEM1,2695,Digital Comm,D+,2,no
27400,Clover Park School District,3456,Lakes High School,SEM1,2695,Digital Comm,F ,16,no
27400,Clover Park School District,3456,Lakes High School,SEM2,2695,Digital Comm,A-,15,no
27400,Clover Park School District,3456,Lakes High School,SEM2,2695,Digital Comm,A ,35,no
27400,Clover Park School District,3456,Lakes High School,SEM2,2695,Digital Comm,B-,7,no
27400,Clover Park School District,3456,Lakes High School,SEM2,2695,Digital Comm,B ,14,no
27400,Clover Park School District,3456,Lakes High School,SEM2,2695,Digital Comm,B+,10,no
27400,Clover Park School District,3456,Lakes High School,SEM2,2695,Digital Comm,C-,8,no
27400,Clover Park School District,3456,Lakes High School,SEM2,2695,Digital Comm,C ,9,no
27400,Clover Park School District,3456,Lakes High School,SEM2,2695,Digital Comm,C+,3,no
27400,Clover Park School District,3456,Lakes High School,SEM2,2695,Digital Comm,D ,1,no
27400,Clover Park School District,3456,Lakes High School,SEM2,2695,Digital Comm,D+,4,no
27400,Clover Park School District,3456,Lakes High School,SEM2,2695,Digital Comm,F ,11,no
29101,Sedro-Woolley School District,2150,Sedro Woolley Senior High School,SEM1,2695,DIGITAL COMM,A-,6,no
29101,Sedro-Woolley School District,2150,Sedro Woolley Senior High School,SEM1,2695,DIGITAL COMM,A ,46,no
29101,Sedro-Woolley School District,2150,Sedro Woolley Senior High School,SEM1,2695,DIGITAL COMM,B-,5,no
29101,Sedro-Woolley School District,2150,Sedro Woolley Senior High School,SEM1,2695,DIGITAL COMM,B ,6,no
29101,Sedro-Woolley School District,2150,Sedro Woolley Senior High School,SEM1,2695,DIGITAL COMM,B+,4,no
29101,Sedro-Woolley School District,2150,Sedro Woolley Senior High School,SEM1,2695,DIGITAL COMM,C-,7,no
29101,Sedro-Woolley School District,2150,Sedro Woolley Senior High School,SEM1,2695,DIGITAL COMM,C ,10,no
29101,Sedro-Woolley School District,2150,Sedro Woolley Senior High School,SEM1,2695,DIGITAL COMM,C+,5,no
29101,Sedro-Woolley School District,2150,Sedro Woolley Senior High School,SEM1,2695,DIGITAL COMM,D ,21,no
29101,Sedro-Woolley School District,2150,Sedro Woolley Senior High School,SEM1,2695,DIGITAL COMM,D+,5,no
29101,Sedro-Woolley School District,2150,Sedro Woolley Senior High School,SEM1,2695,DIGITAL COMM,F ,16,no
29101,Sedro-Woolley School District,2150,Sedro Woolley Senior High School,SEM1,2695,DIGITAL COMM,P ,3,no
29101,Sedro-Woolley School District,2150,Sedro Woolley Senior High School,SEM1,2695,DIGITAL COMM,W ,2,no
29101,Sedro-Woolley School District,2150,Sedro Woolley Senior High School,SEM2,2695,DIGITAL COMM,A-,15,no
29101,Sedro-Woolley School District,2150,Sedro Woolley Senior High School,SEM2,2695,DIGITAL COMM,A ,44,no
29101,Sedro-Woolley School District,2150,Sedro Woolley Senior High School,SEM2,2695,DIGITAL COMM,B-,9,no
29101,Sedro-Woolley School District,2150,Sedro Woolley Senior High School,SEM2,2695,DIGITAL COMM,B ,16,no
29101,Sedro-Woolley School District,2150,Sedro Woolley Senior High School,SEM2,2695,DIGITAL COMM,B+,11,no
29101,Sedro-Woolley School District,2150,Sedro Woolley Senior High School,SEM2,2695,DIGITAL COMM,C-,19,no
29101,Sedro-Woolley School District,2150,Sedro Woolley Senior High School,SEM2,2695,DIGITAL COMM,C ,13,no
29101,Sedro-Woolley School District,2150,Sedro Woolley Senior High School,SEM2,2695,DIGITAL COMM,C+,5,no
29101,Sedro-Woolley School District,2150,Sedro Woolley Senior High School,SEM2,2695,DIGITAL COMM,D ,32,no
29101,Sedro-Woolley School District,2150,Sedro Woolley Senior High School,SEM2,2695,DIGITAL COMM,D+,1,no
29101,Sedro-Woolley School District,2150,Sedro Woolley Senior High School,SEM2,2695,DIGITAL COMM,F ,21,no
29101,Sedro-Woolley School District,2150,Sedro Woolley Senior High School,SEM2,2695,DIGITAL COMM,P ,2,no
29101,Sedro-Woolley School District,2150,Sedro Woolley Senior High School,SEM2,2695,DIGITAL COMM,W ,6,no
4228,Cascade School District,3564,Cascade High School,SEM1,2695,DIGITAL COMMUNI,A-,10,no
4228,Cascade School District,3564,Cascade High School,SEM1,2695,DIGITAL COMMUNI,A ,25,no
4228,Cascade School District,3564,Cascade High School,SEM1,2695,DIGITAL COMMUNI,B-,5,no
4228,Cascade School District,3564,Cascade High School,SEM1,2695,DIGITAL COMMUNI,B ,1,no
4228,Cascade School District,3564,Cascade High School,SEM1,2695,DIGITAL COMMUNI,B+,5,no
4228,Cascade School District,3564,Cascade High School,SEM1,2695,DIGITAL COMMUNI,C-,2,no
4228,Cascade School District,3564,Cascade High School,SEM1,2695,DIGITAL COMMUNI,C ,2,no
4228,Cascade School District,3564,Cascade High School,SEM1,2695,DIGITAL COMMUNI,C+,2,no
4228,Cascade School District,3564,Cascade High School,SEM1,2695,DIGITAL COMMUNI,D ,1,no
4228,Cascade School District,3564,Cascade High School,SEM1,2695,DIGITAL COMMUNI,F ,1,no
4228,Cascade School District,3564,Cascade High School,SEM2,2695,DIGITAL COMMUNI,A-,14,no
4228,Cascade School District,3564,Cascade High School,SEM2,2695,DIGITAL COMMUNI,A ,29,no
4228,Cascade School District,3564,Cascade High School,SEM2,2695,DIGITAL COMMUNI,B-,8,no
4228,Cascade School District,3564,Cascade High School,SEM2,2695,DIGITAL COMMUNI,B ,6,no
4228,Cascade School District,3564,Cascade High School,SEM2,2695,DIGITAL COMMUNI,B+,6,no
4228,Cascade School District,3564,Cascade High School,SEM2,2695,DIGITAL COMMUNI,C-,3,no
4228,Cascade School District,3564,Cascade High School,SEM2,2695,DIGITAL COMMUNI,C+,4,no
4228,Cascade School District,3564,Cascade High School,SEM2,2695,DIGITAL COMMUNI,D ,1,no
4228,Cascade School District,3564,Cascade High School,SEM2,2695,DIGITAL COMMUNI,F ,1,no
27400,Clover Park School District,1880,Re-Entry High School,SEM1,2695,Digital Communi,C ,1,no
27400,Clover Park School District,1880,Re-Entry High School,SEM2,2695,Digital Communi,C ,1,no
27400,Clover Park School District,2425,Clover Park High School,SEM1,2695,Digital Communi,A-,9,no
27400,Clover Park School District,2425,Clover Park High School,SEM1,2695,Digital Communi,A ,49,no
27400,Clover Park School District,2425,Clover Park High School,SEM1,2695,Digital Communi,B-,7,no
27400,Clover Park School District,2425,Clover Park High School,SEM1,2695,Digital Communi,B ,21,no
27400,Clover Park School District,2425,Clover Park High School,SEM1,2695,Digital Communi,B+,10,no
27400,Clover Park School District,2425,Clover Park High School,SEM1,2695,Digital Communi,C-,2,no
27400,Clover Park School District,2425,Clover Park High School,SEM1,2695,Digital Communi,C ,7,no
27400,Clover Park School District,2425,Clover Park High School,SEM1,2695,Digital Communi,C+,3,no
27400,Clover Park School District,2425,Clover Park High School,SEM1,2695,Digital Communi,D+,3,no
27400,Clover Park School District,2425,Clover Park High School,SEM1,2695,Digital Communi,F ,12,no
27400,Clover Park School District,2425,Clover Park High School,SEM1,2695,Digital Communi,W ,4,no
9206,Eastmont School District,3372,Eastmont Junior High,SEM1,2695,DIGITAL TOOLS,A-,14,no
9206,Eastmont School District,3372,Eastmont Junior High,SEM1,2695,DIGITAL TOOLS,A ,77,no
9206,Eastmont School District,3372,Eastmont Junior High,SEM1,2695,DIGITAL TOOLS,B-,11,no
9206,Eastmont School District,3372,Eastmont Junior High,SEM1,2695,DIGITAL TOOLS,B ,27,no
9206,Eastmont School District,3372,Eastmont Junior High,SEM1,2695,DIGITAL TOOLS,B+,15,no
9206,Eastmont School District,3372,Eastmont Junior High,SEM1,2695,DIGITAL TOOLS,C-,7,no
9206,Eastmont School District,3372,Eastmont Junior High,SEM1,2695,DIGITAL TOOLS,C ,22,no
9206,Eastmont School District,3372,Eastmont Junior High,SEM1,2695,DIGITAL TOOLS,C+,12,no
9206,Eastmont School District,3372,Eastmont Junior High,SEM1,2695,DIGITAL TOOLS,D ,36,no
9206,Eastmont School District,3372,Eastmont Junior High,SEM1,2695,DIGITAL TOOLS,D+,7,no
9206,Eastmont School District,3372,Eastmont Junior High,SEM1,2695,DIGITAL TOOLS,F ,16,no
9206,Eastmont School District,3372,Eastmont Junior High,SEM1,2695,DIGITAL TOOLS,W ,5,no
9206,Eastmont School District,3372,Eastmont Junior High,SEM2,2695,DIGITAL TOOLS,A-,20,no
9206,Eastmont School District,3372,Eastmont Junior High,SEM2,2695,DIGITAL TOOLS,A ,64,no
9206,Eastmont School District,3372,Eastmont Junior High,SEM2,2695,DIGITAL TOOLS,B-,10,no
9206,Eastmont School District,3372,Eastmont Junior High,SEM2,2695,DIGITAL TOOLS,B ,23,no
9206,Eastmont School District,3372,Eastmont Junior High,SEM2,2695,DIGITAL TOOLS,B+,8,no
9206,Eastmont School District,3372,Eastmont Junior High,SEM2,2695,DIGITAL TOOLS,C-,8,no
9206,Eastmont School District,3372,Eastmont Junior High,SEM2,2695,DIGITAL TOOLS,C ,24,no
9206,Eastmont School District,3372,Eastmont Junior High,SEM2,2695,DIGITAL TOOLS,C+,5,no
9206,Eastmont School District,3372,Eastmont Junior High,SEM2,2695,DIGITAL TOOLS,D ,24,no
9206,Eastmont School District,3372,Eastmont Junior High,SEM2,2695,DIGITAL TOOLS,D+,4,no
9206,Eastmont School District,3372,Eastmont Junior High,SEM2,2695,DIGITAL TOOLS,F ,14,no
