X,Y,FID,SchoolCode,Latitude,Longitude,ESDCode,ESDName,LEACode,LEAName,SchoolName,LowestGrad,HighestGra,AddressLin,AddressL_1,City,State,ZipCode,PrincipalN,Email,Phone,OrgCategor,AYPCode,GradeCateg,OrgCateg_1
-120.410448,46.43605506,815,2131,46.436061,-120.410462,39801,Educational Service District 105,39207,Wapato School District,Wapato Middle School,6,8,1309 Kateri Lane, ,Wapato,Washington,98951-0038,Scott E Wells,ScottW@wapatosd.org,509.877.2173," Public School, Regular School",P,Middle School,Public
-119.041035,46.9613297,816,2792,46.96133581,-119.0410488,4801,North Central Educational Service District 171,13146,Warden School District,Warden Elementary,PK,5,101 W BECK WAY, ,WARDEN,Washington,98857-9401,Kelly  Cutter,kcutter@warden.wednet.edu,509.349.2311," Public School, Regular School",P,Elementary School,Public
-122.2577225,47.1263212,817,4360,47.126327,-122.257737,17801,Puget Sound Educational Service District 121,27003,Puyallup School District,Hunt Elementary,K,6,12801 144th St E, ,Puyallup,Washington,98374-3548,Rebecca L Williams,WilliaRL@puyallup.k12.wa.us,253.840.8690," Public School, Regular School",P,Elementary School,Public
-122.2222895,47.30823719,818,2326,47.308243,-122.222304,17801,Puget Sound Educational Service District 121,17408,Auburn School District,Washington Elementary School,K,5,20 E ST NE, ,AUBURN,Washington,98002-5501,PAULINE  THOMAS,pthomas@auburn.wednet.edu,253.931.4988," Public School, Regular School",P,Elementary School,Public
-122.9536595,46.7085393,819,2768,46.708545,-122.953674,34801,Capital Region ESD 113,21401,Centralia School District,Washington Elementary School,4,6,800 Field Street, ,Centralia,Washington,98531-3824,Danielle  Vekich,dvekich@centralia.wednet.edu,360.300.7641," Public School, Regular School",P,Elementary School,Public
-123.4097625,47.00327765,820,4245,47.00328332,-123.4097772,34801,Capital Region ESD 113,14068,Elma School District,Elma Middle School,6,8,1235 Monte-Elma Rd., ,Elma,Washington,98541-0000,Sunshine  Perry,sperry@eagles.edu,360.482.2237," Public School, Regular School",P,Middle School,Public
-119.1189613,46.18859095,821,3144,46.188597,-119.118975,11801,Educational Service District 123,3017,Kennewick School District,Washington Elementary School,K,5,105 WEST 21ST AVENUE, ,KENNEWICK,Washington,99337-4999,Ryan  Rettig,ryan.rettig@ksd.org,509.222.6668," Public School, Regular School",P,Elementary School,Public
-122.4242885,47.13575122,822,3532,47.135757,-122.424303,17801,Puget Sound Educational Service District 121,27402,Franklin Pierce School District,Elmhurst Elementary School,K,5,420 133rd ST E, ,TACOMA,Washington,98445-1465,Theressa  Prather,Tprather@fpschools.org,253.298.3000," Public School, Regular School",P,Elementary School,Public
-122.3486872,48.42006514,823,2880,48.420071,-122.348702,29801,Northwest Educational Service District 189,29320,Mount Vernon School District,Washington Elementary School,K,5,1020 McLean Rd, ,Mount Vernon,Washington,98273-3264,Marsha  Hanson,mhanson@mvsd320.org,360.428.6122," Public School, Regular School",P,Elementary School,Public
-117.5842692,47.81783469,824,4036,47.817841,-117.584283,32801,Educational Service District 101,32325,Nine Mile Falls School District,Lake Spokane Elementary,PK,5,6015 Hwy 291, ,Nine Mile Falls,Washington,99026-9579,Tim  Smith,tsmith@9mile.org,509.340.4040," Public School, Regular School",P,Elementary School,Public
-122.6649673,47.67493822,825,4444,47.674944,-122.664982,18801,Olympic Educational Service District 114,18401,Central Kitsap School District,Emerald Heights Elementary,PK,5,1260 Pinnacle Court, ,SILVERDALE,Washington,98383-0008,Greg  Cleven,gregc@cksd.wednet.edu,360.662.8500," Public School, Regular School",P,Elementary School,Public
-122.1688345,47.20199319,826,4250,47.201999,-122.168849,17801,Puget Sound Educational Service District 121,27320,Sumner School District,Emerald Hills Elementary,K,5,19515 S Tapps Dr E, ,Bonney Lake,Washington,98390-0000,Martina  Scheerer,martin_scheerer@sumnersd.org,253.891.4750," Public School, Regular School",P,Elementary School,Public
-122.1832885,47.40979318,827,4545,47.409799,-122.183303,17801,Puget Sound Educational Service District 121,17415,Kent School District,Emerald Park Elementary School,K,6,11800 SE 216th St, ,Kent,Washington,98031-3900,Valerie  Orrock,Valerie.Orrock@kent.k12.wa.us,253.373.3850," Public School, Regular School",P,Elementary School,Public
-122.2628715,47.08944521,828,4540,47.089451,-122.262886,17801,Puget Sound Educational Service District 121,27003,Puyallup School District,Emerald Ridge High School,10,12,12405 184th St E, ,Puyallup,Washington,98374-9135,Richard  Lasso,LassoR@puyallup.k12.wa.us,253.435.6300," Public School, Regular School",P,High School,Public
-122.2235943,47.91919816,829,3184,47.919204,-122.223609,29801,Northwest Educational Service District 189,31002,Everett School District,Emerson Elementary School,PK,5,8702 7th Ave. SE, ,Everett,Washington,98208-2040,Dawn  Weddle,dweddle@everettsd.org,425.385.6200," Public School, Regular School",P,Elementary School,Public
-123.9033143,46.98141238,830,2268,46.981418,-123.903329,34801,Capital Region ESD 113,14028,Hoquiam School District,Emerson Elementary,K,1,101 W Emerson, ,Hoquiam,Washington,98550-0000,Brandon  Winkelman,bwinkelman@hoquiam.net,360.538.8240," Public School, Regular School",P,Elementary School,Public
-119.1107922,46.23772695,831,2967,46.237733,-119.110806,11801,Educational Service District 123,11001,Pasco School District,Emerson Elementary,K,6,1616 W OCTAVE ST, ,PASCO,Washington,99301-0000,Brooke  Schuldheisz,bschuldheisz@psd1.org,509.543.6792," Public School, Regular School",P,Elementary School,Public
-122.2588474,47.51478418,832,2118,47.51479,-122.258862,17801,Puget Sound Educational Service District 121,17001,Seattle Public Schools,Emerson Elementary School,PK,5,9709 60 AV S, ,SEATTLE,Washington,98118-5818,Erin C Rasmussen,ecrasmussen@seattleschools.org,206.252.7100," Public School, Regular School",P,Elementary School,Public
-122.0846614,47.92528314,833,3005,47.925289,-122.084676,29801,Northwest Educational Service District 189,31201,Snohomish School District,Emerson Elementary,3,6,1103 Pine Street, ,Snohomish,Washington,98290-0000,Craig  Church,craig.church@sno.wednet.edu,(360) 563-7150," Public School, Regular School",P,Elementary School,Public
-122.3601475,47.3030372,834,1950,47.303043,-122.360162,17801,Puget Sound Educational Service District 121,17210,Federal Way School District,Employment Transition Program,9,12,33250 21st Ave SW, ,Federal Way,Washington,98023,Jane  Al-Tamimi,jaltamim@fwps.org,253.945.4580," Public School, Special Education School",S,High School,Public
-122.1984349,47.5893505,835,2846,47.58935632,-122.1984495,17801,Puget Sound Educational Service District 121,17405,Bellevue School District,Enatai Elementary School,PK,5,10700 SE 25th Street, ,Bellevue,Washington,98007,Amy  MacDonald,macdonalda@bsd405.org,425.456.5200," Public School, Regular School",P,Elementary School,Public
-121.9882915,47.57041515,836,4493,47.570421,-121.988306,17801,Puget Sound Educational Service District 121,17411,Issaquah School District,Endeavour Elementary School,K,5,26205 SE ISSAQUAH-FALL CITY RD, ,ISSAQUAH,Washington,98029-9114,Alaina  Sivadasan,SivadasanA@issaquah.wednet.edu,425.837.7350," Public School, Regular School",P,Elementary School,Public
-122.3116923,47.88510317,837,4469,47.885109,-122.311707,29801,Northwest Educational Service District 189,31006,Mukilteo School District,Endeavour Elementary,K,5,12300 Harbour Pointe Blvd, ,Mukilteo,Washington,98275,Steve A Raymond,RaymondSA@mukilteo.wednet.edu,425.366.2800," Public School, Regular School",P,Elementary School,Public
-122.3114865,47.2476452,838,2809,47.247651,-122.311501,17801,Puget Sound Educational Service District 121,27417,Fife School District,Endeavour Intermediate,2,5,1304 17th Avenue, ,Milton,Washington,98354-9125,Amy  Mittelstaedt,amittelstaedt@fifeschools.com,253.517.1400," Public School, Regular School",P,Elementary School,Public
-117.6905224,46.93288576,839,2207,46.932892,-117.690536,32801,Educational Service District 101,38308,Endicott School District,Endicott/St John Elem and Middle,K,8,308 School Dr, ,Endicott,Washington,99125-0000,Bruce  Porubek,bporubek@endicott.wednet.edu,509.657.3523," Public School, Regular School",P,Other,Public
-122.2085853,48.14729414,840,4477,48.1473,-122.2086,29801,Northwest Educational Service District 189,31306,Lakewood School District,English Crossing Elementary,K,5,P.O. Box 50, ,N. Lakewood,Washington,98259-0050,Michele  Ricci,mricci@lwsd.wednet.edu,360.652.4515," Public School, Regular School",P,Elementary School,Public
-122.3410515,47.2872742,841,4470,47.28728,-122.341066,17801,Puget Sound Educational Service District 121,17210,Federal Way School District,Enterprise Elementary School,PK,5,35101 5TH AVE SW, ,FEDERAL WAY,Washington,98023-8108,Jeff  Soltez,jsoltez@fwps.org,253.945.2600," Public School, Regular School",P,Elementary School,Public
-119.3555512,46.28701497,842,3926,46.287021,-119.355565,11801,Educational Service District 123,3400,Richland School District,Enterprise Middle School,6,8,5200 Paradise Way, ,West Richland,Washington,99353,Jennifer  Klauss,Jennifer.Klauss@rsd.edu,509.967.6200," Public School, Regular School",P,Middle School,Public
-120.2255703,47.66474621,843,2688,47.66475225,-120.2255846,4801,North Central Educational Service District 171,4127,Entiat School District,Paul Rumburg Elementary,PK,5,2650 ENTIAT WAY, ,ENTIAT,Washington,98822-0000,Robin  Kirkpatrick,rkirkpatrick@entiatschools.org,509.784.1314," Public School, Regular School",P,Elementary School,Public
-122.0069485,47.19037817,844,3330,47.190384,-122.006963,17801,Puget Sound Educational Service District 121,17216,Enumclaw School District,Enumclaw Sr High School,9,12,226 Semanski St South, ,Enumclaw,Washington,98022-2099,Aaron  Lee,aaron_lee@enumclaw.wednet.edu,360.802.7669," Public School, Regular School",P,High School,Public
-122.0079815,47.18710918,845,4210,47.187115,-122.007996,17801,Puget Sound Educational Service District 121,17216,Enumclaw School District,Enumclaw Middle School,6,8,550 Semanski Street, ,Enumclaw,Washington,98022-2067,Jill  Barrett,jill_barrett@enumclaw.wednet.edu,360.802.7151," Public School, Regular School",P,Middle School,Public
-122.2326734,47.71990717,846,1800,47.719913,-122.232688,17801,Puget Sound Educational Service District 121,17414,Lake Washington School District,Environmental & Adventure School,6,8,8040 NE 132nd, ,Kirkland,Washington,98034-2522,Victor   Scarpelli,vscarpelli@lwsd.org,425.936.2355," Alternative School, Public School",A,Middle School,Public
-119.5514259,47.32595092,847,2920,47.325957,-119.55144,4801,North Central Educational Service District 171,13165,Ephrata School District,Ephrata High School,9,12,333 4TH AVE NW, ,EPHRATA,Washington,98823-0000,Aaron  Cummings,acummings@ephrataschools.org,509.754.5285," Public School, Regular School",P,High School,Public
-119.5499629,47.31412492,848,3373,47.314131,-119.549977,4801,North Central Educational Service District 171,13165,Ephrata School District,Ephrata Middle School,7,8,"384 ""A"" SE", ,EPHRATA,Washington,98823-0000,Ken  Murray,kmurray@ephrataschools.org,509.754.4659," Public School, Regular School",P,Middle School,Public
-122.6149833,47.63309921,849,4015,47.633105,-122.614998,18801,Olympic Educational Service District 114,18401,Central Kitsap School District,Esquire Hills Elementary,PK,5,2650 NE John Carlson Rd, ,BREMERTON,Washington,98311,Susan  Zetty,susanz@cksd.wednet.edu,360.662.8600," Public School, Regular School",P,Elementary School,Public
-122.9386855,46.53940931,850,2355,46.539415,-122.9387,34801,Capital Region ESD 113,21036,Evaline School District,Evaline Elementary School,K,6,111 SCHOOLHOUSE RD, ,WINLOCK,Washington,98596-9718,Annie  Robinson,arobinson@evalinesd.k12.wa.us,360.785.3460," Public School, Regular School",P,Elementary School,Public
-122.2092333,47.98527615,851,2126,47.985282,-122.209248,29801,Northwest Educational Service District 189,31002,Everett School District,Everett High School,9,12,2416 Colby Ave., ,Everett,Washington,98201-2993,Lance  Balla,LBalla@everettsd.org,425.385.4400," Public School, Regular School",P,High School,Public
-122.4117305,47.10153522,852,4099,47.101541,-122.411745,17801,Puget Sound Educational Service District 121,27403,Bethel School District,Evergreen Elementary,K,5,1311  172nd St E, ,Spanaway,Washington,98387-5916,Jamie  Burnett,jburnett@bethelsd.org,253.683.8200," Public School, Regular School",P,Elementary School,Public
-122.5605325,47.11458524,853,4396,47.114591,-122.560547,17801,Puget Sound Educational Service District 121,27400,Clover Park School District,Evergreen Elementary School,PK,5,9020 Blaine Ave, ,JBLM Lewis Main,Washington,98433-1570,Diana  Dix,ddix@cloverpark.k12.wa.us,253.583.5250," Public School, Regular School",P,Elementary School,Public
-117.4150712,47.73518868,854,3414,47.735195,-117.415085,32801,Educational Service District 101,32354,Mead School District,Evergreen Elementary School,K,6,215 W EDDY, ,SPOKANE,Washington,99208-5908,Michael  Danford,michael.danford@mead354.org,509.465.6400," Public School, Regular School",P,Elementary School,Public
-122.7715904,47.24054025,855,3055,47.240546,-122.771605,17801,Puget Sound Educational Service District 121,27401,Peninsula School District,Evergreen Elementary,PK,5,1820 Key Peninsula Hwy KPS, ,Lakebay,Washington,98349-9344,Hugh  Maxwell,maxwellh@psd401.net,253.530.1300," Public School, Regular School",P,Elementary School,Public
-122.2206992,48.51350112,856,3942,48.513507,-122.220714,29801,Northwest Educational Service District 189,29101,Sedro-Woolley School District,Evergreen Elementary School,K,6,1007 McGarigle Road, ,Sedro-Woolley,Washington,98284-0000,Brian  Isakson,bisakson@swsd.k12.wa.us,360.855.3545," Public School, Regular School",P,Elementary School,Public
-123.1097294,47.21514329,857,2745,47.215149,-123.109744,34801,Capital Region ESD 113,23309,Shelton School District,Evergreen Elementary School,PK,5,900 W. Franklin St., ,Shelton,Washington,98584-2551,Kent  Nixon,knixon@sheltonschools.org,360.426.8281," Public School, Regular School",P,Elementary School,Public
-122.7594765,47.01958226,858,4058,47.019588,-122.759491,34801,Capital Region ESD 113,34003,North Thurston Public Schools,Evergreen Forest Elementary,K,5,3025 Marvin Rd SE, ,Lacey,Washington,98503-4255,Stephanie  Hollinger,shollinger@nthurston.k12.wa.us,360.412.4670," Public School, Regular School",P,Elementary School,Public
-122.5258008,45.63670732,859,2724,45.636713,-122.525815,6801,Educational Service District 112,6114,Evergreen School District (Clark),Evergreen High School,9,12,14300 NE 18th Street, ,Vancouver,Washington,98684-7807,Danny  Orrantia,Danny.Orrantia@evergreenps.org,360.604.3700," Public School, Regular School",P,High School,Public
-122.2639425,47.31937019,860,3745,47.319376,-122.263957,17801,Puget Sound Educational Service District 121,17408,Auburn School District,Evergreen Heights Elementary,K,5,5602 S 316TH ST, ,AUBURN,Washington,98001-3822,Anne   Gayman,agayman@auburn.wednet.edu,253.931.4974," Public School, Regular School",P,Elementary School,Public
-122.0607014,47.66759015,861,4148,47.667596,-122.060716,17801,Puget Sound Educational Service District 121,17414,Lake Washington School District,Evergreen Middle School,6,8,6900 208th AVE NE, ,Redmond,Washington,98053-4715,Kristian  Dahl,kdahl@lwsd.org,425.936.2320," Public School, Regular School",P,Middle School,Public
-117.2130985,47.64308132,862,3890,47.64308765,-117.2131122,32801,Educational Service District 101,32356,Central Valley School District,Evergreen Middle School,6,8,10304 E 9th Ave, ,Spokane Valley,Washington,99206-3574,John  Parker,jparker@cvsd.org,509.558.3717," Public School, Regular School",P,Middle School,Public
