ESDCode,ESDName,LEACode,LEAName,SchoolCode,SchoolName,LowestGrade,HighestGrade,AddressLine1,AddressLine2,City,State,ZipCode,PrincipalName,Email,Phone,OrgCategoryList,AYPCode,GradeCategory
17801,Puget Sound Educational Service District 121,17415,Kent School District,4485,Northwood Middle School,7,8,17007 SE 184th ST,,Renton,Washington,98058-9512,Sherilyn  Ulland,Sherilyn.Ulland@kent.k12.wa.us,253.373.7780," Public School, Regular School",P,Middle School
17801,Puget Sound Educational Service District 121,17415,Kent School District,4489,Glenridge Elementary,PK,6,19405 120th Ave SE,,Kent,Washington,98031-0571,Scott  Abernathy,scott.abernathy@kent.k12.wa.us,(253) 373-7494," Public School, Regular School",P,Elementary School
17801,Puget Sound Educational Service District 121,17415,Kent School District,4492,Kentlake High School,9,12,21401 SE Falcon Way,,Kent,Washington,98042-5939,Heidi  Maurer,Heidi.Maurer@kent.k12.wa.us,253.373.4900," Public School, Regular School",P,High School
17801,Puget Sound Educational Service District 121,17415,Kent School District,4520,Kent Elementary School,PK,6,24700 64th Ave S,,Kent,Washington,98032-6169,Rosa  Villarreal,Rosa.Villarreal@kent.k12.wa.us,253.373.7497," Public School, Regular School",P,Elementary School
17801,Puget Sound Educational Service District 121,17415,Kent School District,4545,Emerald Park Elementary School,K ,6,11800 SE 216th St,,Kent,Washington,98031-3900,Valerie  Orrock,Valerie.Orrock@kent.k12.wa.us,253.373.3850," Public School, Regular School",P,Elementary School
17801,Puget Sound Educational Service District 121,17417,Northshore School District,1814,Northshore Networks,K ,12,3330 Monte Villa Parkway,,Bothell,Washington,98021-8972,Donna  Tyo,dtyo@nsd.org,425.408.6600," Alternative School, Public School",A,K-12
17801,Puget Sound Educational Service District 121,17417,Northshore School District,1815,Northshore Special Services,PK,12,3330 Monte Villa Parkway,,Bothell,Washington,98021-8972,Julie  Trembath-Neuberger,jtrembathneuberger@nsd.org,425.408.7737," Public School, Special Education School",S,PK-12
17801,Puget Sound Educational Service District 121,17417,Northshore School District,2493,C O Sorenson,PK,K ,19705 88 AV NE,,Bothell,Washington,98011-2121,Doreen  Milburn,dmilburn@nsd.org,425.408.5570," Public School, Regular School",P,Elementary School
17801,Puget Sound Educational Service District 121,17417,Northshore School District,2993,Kenmore Elementary,PK,5,19121 71 AV NE,,Kenmore,Washington,98028-2618,Melissa  Riley,mriley3@nsd.org,425.408.4800," Public School, Regular School",P,Elementary School
17801,Puget Sound Educational Service District 121,17417,Northshore School District,3105,Crystal Springs Elementary,PK,5,21615 9 AV SE,,Bothell,Washington,98021-7609,Anne  Nielsen,anielsen@nsd.org,425.408.4300," Public School, Regular School",P,Elementary School
17801,Puget Sound Educational Service District 121,17417,Northshore School District,3106,Bothell High School,9,12,9130 NE 180 ST,,Bothell,Washington,98011-3360,Juan  Price,jprice@nsd.org,425.408.7000," Public School, Regular School",P,High School
17801,Puget Sound Educational Service District 121,17417,Northshore School District,3107,Arrowhead Elementary,PK,5,6725 NE Arrowhead DR,,Kenmore,Washington,98028-4343,Kristin  Bailey-Fogarty,kbailey@nsd.org,425.408.4000," Public School, Regular School",P,Elementary School
17801,Puget Sound Educational Service District 121,17417,Northshore School District,3234,Cottage Lake Elementary,PK,5,15940 Avondale RD NE,,Woodinville,Washington,98077-9167,Jennifer  Welch,jwelch@nsd.org,425.408.4200," Public School, Regular School",P,Elementary School
17801,Puget Sound Educational Service District 121,17417,Northshore School District,3287,Westhill Elementary,PK,5,19515 88 AV NE,,Bothell,Washington,98011-2137,Dana  Whitehurst,dwhitehurst@nsd.org,425.408.5500," Public School, Regular School",P,Elementary School
17801,Puget Sound Educational Service District 121,17417,Northshore School District,3344,Maywood Hills Elementary,PK,5,19510 104 AV NE,,Bothell,Washington,98011-2401,Sonja  Hoeft,shoeft@nsd.org,425.408.5000," Public School, Regular School",P,Elementary School
17801,Puget Sound Educational Service District 121,17417,Northshore School District,3345,Kenmore Middle School,6,8,20323 66 AV NE,,Kenmore,Washington,98028-2052,Bryan  Stutz,bstutz@nsd.org,425.408.6400," Public School, Regular School",P,Middle School
17801,Puget Sound Educational Service District 121,17417,Northshore School District,3390,Lockwood Elementary,PK,5,24118 Lockwood RD,,Bothell,Washington,98021-9419,Bill  Bagnall,bbagnall@nsd.org,425.408.5800," Public School, Regular School",P,Elementary School
17801,Puget Sound Educational Service District 121,17417,Northshore School District,3396,Woodinville Community Center,10,12,c/o Northshore School District,3330 Monte Villa Parkway,Bothell,Washington,98021-8972,Ed  Koehl,ekoehl2@nsd.org,425.408.7735, Institution,I,High School
17801,Puget Sound Educational Service District 121,17417,Northshore School District,3442,Moorlands Elementary,PK,5,15115 84 AV NE,,Kenmore,Washington,98028-4709,Talena  Graff,tgraff@nsd.org,425.408.5100," Public School, Regular School",P,Elementary School
17801,Puget Sound Educational Service District 121,17417,Northshore School District,3492,Inglemoor HS,9,12,15500 Simonds RD NE,,Kenmore,Washington,98028-4430,Adam  Desautels,adesautels@nsd.org,425.408.7200," Public School, Regular School",P,High School
17801,Puget Sound Educational Service District 121,17417,Northshore School District,3493,Canyon Park Middle School,6,8,23723 23 AV SE,,Bothell,Washington,98021-9644,Sebastian  Ziz,sziz@nsd.org,425.408.6300," Public School, Regular School",P,Middle School
17801,Puget Sound Educational Service District 121,17417,Northshore School District,3679,Shelton View Elementary,PK,5,23400 5 AV W,,Bothell,Washington,98021-8529,Bethel  Santos,bsantos@nsd.org,425.408.5200," Public School, Regular School",P,Elementary School
17801,Puget Sound Educational Service District 121,17417,Northshore School District,3749,Woodin Elementary,PK,5,12950 NE 195 ST,,Bothell,Washington,98011-2537,Dawn  Bowers,dbowers@nsd.org,425.408.5400," Public School, Regular School",P,Elementary School
17801,Puget Sound Educational Service District 121,17417,Northshore School District,3790,Leota Middle School,6,8,19301 168 AV NE,,Woodinville,Washington,98072-8426,Audee  Gregor,agregor@nsd.org,425.408.6500," Public School, Regular School",P,Middle School
17801,Puget Sound Educational Service District 121,17417,Northshore School District,3811,Secondary Academy for Success,9,12,22107 23rd Dr SE,,Bothell,Washington,98021-4409,Donna  Tyo,dtyo@nsd.org,425.408.6600," Alternative School, Public School",A,High School
17801,Puget Sound Educational Service District 121,17417,Northshore School District,4017,Canyon Creek Elementary,PK,5,21400 35 AV SE,,Bothell,Washington,98021-7832,Bruce  Denton,bdenton@nsd.org,425.408.5700," Public School, Regular School",P,Elementary School
17801,Puget Sound Educational Service District 121,17417,Northshore School District,4021,Northshore Middle School,6,8,12101 NE 160 ST,,Bothell,Washington,98011-4141,Tiffany  Rodriguez,trodriguez@nsd.org,425.408.6700," Public School, Regular School",P,Middle School
17801,Puget Sound Educational Service District 121,17417,Northshore School District,4069,Wellington Elementary,K ,5,16501 NE 195 ST,,Woodinville,Washington,98072-8414,Brian  Matthias,bmatthias@nsd.org,425.408.5900," Public School, Regular School",P,Elementary School
17801,Puget Sound Educational Service District 121,17417,Northshore School District,4124,Hollywood Hill Elementary,PK,5,17110 148 AV NE,,Woodinville,Washington,98072-9053,Denise  Waters,dwaters@nsd.org,425.208.4700," Public School, Regular School",P,Elementary School
17801,Puget Sound Educational Service District 121,17417,Northshore School District,4187,Sunrise Elementary,PK,5,14075 172 AV NE,,Redmond,Washington,98052-2197,Steven  Hopkins,shopkins@nsd.org,425.408.5300," Public School, Regular School",P,Elementary School
17801,Puget Sound Educational Service District 121,17417,Northshore School District,4208,Woodinville HS,9,12,19819 136 NE,,Woodinville,Washington,98072-8797,Kurt  Criscione,kcriscione@nsd.org,425.408.7400," Public School, Regular School",P,High School
17801,Puget Sound Educational Service District 121,17417,Northshore School District,4305,Bear Creek Elementary,PK,5,18101 Avondale RD NE,,Woodinville,Washington,98077-9183,Stephanie  Penrod,spenrod@nsd.org,425.408.4100," Public School, Regular School",P,Elementary School
17801,Puget Sound Educational Service District 121,17417,Northshore School District,4306,Fernwood Elementary,PK,5,3933 Jewell RD,,Bothell,Washington,98012-7331,Kate  Bradshaw,kbradshaw@nsd.org,425.408.4500," Public School, Regular School",P,Elementary School
17801,Puget Sound Educational Service District 121,17417,Northshore School District,4355,Frank Love Elementary,PK,5,303 224 ST SW,,Bothell,Washington,98021-8335,Katie  French,kfrench@nsd.org,425.408.4600," Public School, Regular School",P,Elementary School
17801,Puget Sound Educational Service District 121,17417,Northshore School District,4371,Skyview Middle School,6,8,21404 35 AV SE,,Bothell,Washington,98021-7832,Dawn  Mark,dmark@nsd.org,425.408.6800," Public School, Regular School",P,Middle School
17801,Puget Sound Educational Service District 121,17417,Northshore School District,4377,Woodmoor Elementary,PK,5,12225 NE 160,,Bothell,Washington,98011-4167,Ebony  Harvey,eharvey@nsd.org,425.408.5600," Public School, Regular School",P,Elementary School
17801,Puget Sound Educational Service District 121,17417,Northshore School District,4379,East Ridge Elementary,PK,5,22150 NE 156 PL,,Woodinville,Washington,98077-7489,Sarah  White,swhite@nsd.org,425.408.4400," Public School, Regular School",P,Elementary School
17801,Puget Sound Educational Service District 121,17417,Northshore School District,4455,Kokanee Elementary,K ,5,23710 57 AV SE,,Woodinville,Washington,98072-8625,Cathi  Davis,cdavis@nsd.org,425.408.4900," Public School, Regular School",P,Elementary School
17801,Puget Sound Educational Service District 121,17417,Northshore School District,4516,Timbercrest Middle School,6,8,19115 215 WY NE,,Woodinville,Washington,98077-7191,Kristi  Hannigan,khannigan@nsd.org,425.408.6900," Public School, Regular School",P,Middle School
18801,Olympic Educational Service District 114,18100,Bremerton School District,1737,Renaissance Alternative High School,9,12,3400 1st Street,,Bremerton,Washington,98312-3785,Kristen  Morga,Kristen.Morga@bremertonschools.org,360.473.1082," Alternative School, Public School",A,High School
18801,Olympic Educational Service District 114,18100,Bremerton School District,1749,Bremerton Home Link Program,K ,8,134 Marion Avenue N,,Bremerton,Washington,98312-3825,Teneka   Morley-Short,Teneka.Morley@bremertonschools.org,360.473.4200," Alternative School, Public School",A,Other
18801,Olympic Educational Service District 114,18100,Bremerton School District,2613,West Hills S.T.E.M. Academy,PK,8,520 S National Ave,,Bremerton,Washington,98312-3696,Lisa  Heaman,lisa.heaman@bremertonschools.org,360.473.4600," Public School, Regular School",P,Other
18801,Olympic Educational Service District 114,18100,Bremerton School District,2853,View Ridge Elementary Arts Academy,PK,5,3250 Spruce Avenue,,Bremerton,Washington,98310-3554,Korene  Calderwood,Korene.Calderwood@bremertonschools.org,360.473.4500," Public School, Regular School",P,Elementary School
18801,Olympic Educational Service District 114,18100,Bremerton School District,3108,Crownhill Elementary School,PK,5,1500 Rocky Point Rd,,Bremerton,Washington,98312-2613,Teneka   Morley-Short,Teneka.Morley@bremertonschools.org,360.473.4200," Public School, Regular School",P,Elementary School
18801,Olympic Educational Service District 114,18100,Bremerton School District,3109,Bremerton High School,9,12,1500 13th Street,,Bremerton,Washington,98337-1370,Monica  Zuber,monica.zuber@bremertonschools.org,360.473.0800," Public School, Regular School",P,High School
18801,Olympic Educational Service District 114,18100,Bremerton School District,3171,Naval Avenue Elementary School,PK,3,900 Olympic Avenue,,Bremerton,Washington,98312-3825,John  Welsh,john.welsh@bremertonschools.org,360.473.4400," Public School, Regular School",P,Elementary School
18801,Olympic Educational Service District 114,18100,Bremerton School District,3641,Armin Jahr Elementary,K ,5,800 Dibb Street,,Bremerton,Washington,98310-2777,Allyson Cynthia Cundiff,allyson.cundiff@bremertonschools.org,360.473.4100," Public School, Regular School",P,Elementary School
18801,Olympic Educational Service District 114,18100,Bremerton School District,3883,Morgan Center School,10,12,1500 13th Street,,Bremerton,Washington,98337-1370,John  Grant,John.Grant@bremertonschools.org,360.473.1008, Institution,I,High School
18801,Olympic Educational Service District 114,18100,Bremerton School District,4038,West Sound Technical Skills Center,11,12,101 National Avenue,,Bremerton,Washington,98312-3597,Shani  Watkins,Shani.Watkins@bremertonschools.org,360.473.0902," Public School, Vocational/technical school",V,High School
18801,Olympic Educational Service District 114,18100,Bremerton School District,4421,Kitsap Lake Elementary,K ,5,1111 Carr Blvd.,,Bremerton,Washington,98312-2212,Karen  Rommen,karen.rommen@bremertonschools.org,360.473.4300," Public School, Regular School",P,Elementary School
18801,Olympic Educational Service District 114,18100,Bremerton School District,4441,Mountain View Middle School,6,8,2400 Perry Avenue,,Bremerton,Washington,98310-5139,Nickolas Alexander Birklid,nickolas.birklid@bremertonschools.org,360.473.0600," Public School, Regular School",P,Middle School
17801,Puget Sound Educational Service District 121,18303,Bainbridge Island School District,1699,Odyssey Multiage Program,K ,8,9530 NE High School Rd,,Bainbridge Island,Washington,98110-0000,David  Shockley,dshockley@bisd303.org,206.780.1387," Public School, Regular School",P,Other
17801,Puget Sound Educational Service District 121,18303,Bainbridge Island School District,1841,Mosaic Home Education Partnership,K ,8,9530 NE High School Rd,,Bainbridge Island,Washington,98110-0000,David  Shockley,dshockley@bisd303.org,206.780.1387," Alternative School, Public School",A,Other
17801,Puget Sound Educational Service District 121,18303,Bainbridge Island School District,2395,Bainbridge High School,9,12,9330 NE High School RD,,Bainbridge Island,Washington,98110-3695,Duane  Fish,dfish@bisd303.org,206.780.1250," Public School, Regular School",P,High School
17801,Puget Sound Educational Service District 121,18303,Bainbridge Island School District,3043,Capt. Charles Wilkes Elem School,PK,4,12781 Madison Ave NE,,Bainbridge Island,Washington,98110-1385,Amii E Pratt,apratt@bisd303.org,206.780.3020," Public School, Regular School",P,Elementary School
