X,Y,OBJECTID,NCESID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,LEVEL_,ENROLLMENT,ST_GRADE,END_GRADE,DISTRICTID,FT_TEACHER,SHELTER_ID
-122.5302158,45.67572036,48880,5.3027E+11,SIFTON ELEMENTARY SCHOOL,7301 NE 137TH AVENUE,VANCOUVER,WA,98682,4608,(360) 604-6675,1,1,518,CLARK,53011,USA,45.67572036,-122.5302158,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530270000425,2009-10-13T00:00:00.000Z,IMAGERY/OTHER,2016-10-27T00:00:00.000Z,NOT AVAILABLE,1,485,PK,5,5302700,33,NOT AVAILABLE
-122.262908,47.089555,48909,5.30696E+11,EMERALD RIDGE HIGH SCHOOL,12405 184TH ST E,PUYALLUP,WA,98374,9135,(253) 435-6300,1,1,1577,PIERCE,53053,USA,47.089555,-122.262908,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530696002809,2009-10-13T00:00:00.000Z,IMAGERY/OTHER,2019-01-03T00:00:00.000Z,NOT AVAILABLE,3,1513,10,12,5306960,64,NOT AVAILABLE
-120.9760373,47.20493298,49050,5.30135E+11,CLE ELUM ROSLYN ELEMENTARY,2696 SR 903,CLE ELUM,WA,98922,8708,(509) 649-4700,1,1,419,KITTITAS,53037,USA,47.20493298,-120.9760373,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530135000241,2010-01-29T00:00:00.000Z,IMAGERY/OTHER,2010-08-04T00:00:00.000Z,www.cersd.org,1,395,PK,5,5301350,24,NOT AVAILABLE
-122.6478795,48.29931097,49105,5.30594E+11,NORTH WHIDBEY MIDDLE SCHOOL,67 NE IZETT ST.,OAK HARBOR,WA,98277,NOT AVAILABLE,(360) 279-5500,1,1,531,ISLAND,53029,USA,48.29931097,-122.6478795,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530594000901,2009-12-10T00:00:00.000Z,IMAGERY/OTHER,2010-08-09T00:00:00.000Z,NOT AVAILABLE,2,504,6,8,5305940,27,10780374
-122.2728613,47.81627646,49112,5.3024E+11,ALDERWOOD MIDDLE SCHOOL,20000 28TH AVE W,LYNNWOOD,WA,98036,6998,(425) 431-7579,1,1,763,SNOHOMISH,53061,USA,47.81627646,-122.2728613,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530240000329,2009-12-10T00:00:00.000Z,IMAGERY/OTHER,2010-08-12T00:00:00.000Z,NOT AVAILABLE,2,725,7,8,5302400,38,10795211
-120.5081952,46.60407994,49130,5.31011E+11,ADULT JAIL,111 NORTH FRONT STREET,YAKIMA,WA,98901,NOT AVAILABLE,(509) 573-5581,1,1,0,YAKIMA,53077,USA,46.60407994,-120.5081952,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=531011003399,2015-05-08T00:00:00.000Z,IMAGERY/OTHER,2015-05-22T00:00:00.000Z,NOT AVAILABLE,3,0,7,12,5310110,-1,NOT AVAILABLE
-122.4429933,45.91327714,49175,5.30038E+11,AMBOY MIDDLE SCHOOL,22115 NE CHELATCHIE RD,AMBOY,WA,98601,200,(360) 885-6050,1,1,621,CLARK,53011,USA,45.91327714,-122.4429933,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530038000048,2009-10-13T00:00:00.000Z,IMAGERY/OTHER,2019-01-03T00:00:00.000Z,NOT AVAILABLE,2,585,5,8,5300380,36,NOT AVAILABLE
-119.1190244,46.18857757,49294,5.30393E+11,WASHINGTON ELEMENTARY SCHOOL,105 WEST 21ST AVENUE,KENNEWICK,WA,99337,4999,(509) 222-6200,1,1,553,BENTON,53005,USA,46.18857757,-119.1190244,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530393000610,2009-10-13T00:00:00.000Z,IMAGERY/OTHER,2010-08-04T00:00:00.000Z,NOT AVAILABLE,1,524,PK,5,5303930,29,NOT AVAILABLE
-118.3104313,46.06801708,49369,5.30945E+11,EDISON ELEMENTARY SCHOOL - WALLA WALLA,1315 E ALDER ST,WALLA WALLA,WA,99362,3598,(509) 527-3072,1,1,471,WALLA WALLA,53071,USA,46.06801708,-118.3104313,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530945001600,2009-10-13T00:00:00.000Z,IMAGERY,2010-08-04T00:00:00.000Z,NOT AVAILABLE,1,443,KG,5,5309450,28,NOT AVAILABLE
-119.9064962,48.0519991,49377,5.3066E+11,PATEROS ELEMENTARY,344 W BEACH ST.,PATEROS,WA,98846,98,(509) 923-2343,1,1,155,OKANOGAN,53047,USA,48.0519991,-119.9064962,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530660000974,2010-01-29T00:00:00.000Z,IMAGERY/OTHER,2010-08-09T00:00:00.000Z,www.pateros.org,1,146,PK,6,5306600,9,NOT AVAILABLE
-122.4849649,48.75431112,49390,5.30042E+11,HOME PORT LEARNING CENTER,707 ASTOR ST,BELLINGHAM,WA,98225,3450,(360) 676-2627,4,1,12,WHATCOM,53073,USA,48.75431112,-122.4849649,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530042002540,2009-10-13T00:00:00.000Z,IMAGERY/OTHER,2019-01-10T00:00:00.000Z,NOT AVAILABLE,3,12,8,12,5300420,-1,NOT AVAILABLE
-122.5166761,47.80260365,49428,5.30576E+11,RICHARD GORDON ELEMENTARY,26331 BARBER CUT-OFF RD NE,KINGSTON,WA,98346,9401,(360) 396-3800,1,1,457,KITSAP,53035,USA,47.80260365,-122.5166761,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530576001627,2009-12-10T00:00:00.000Z,IMAGERY/OTHER,2016-10-27T00:00:00.000Z,http://www.nkschools.org/rg/site/default.asp,1,432,PK,5,5305760,25,NOT AVAILABLE
-122.3038849,47.59839447,49446,5.30771E+11,WASHINGTON MIDDLE SCHOOL,2101 S JACKSON ST,SEATTLE,WA,98144,2226,(206) 252-2600,1,1,1134,KING,53033,USA,47.59839447,-122.3038849,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530771001259,2009-12-10T00:00:00.000Z,IMAGERY/OTHER,2010-08-17T00:00:00.000Z,NOT AVAILABLE,2,1079,6,8,5307710,55,NOT AVAILABLE
-122.1197912,47.69189685,49465,5.30423E+11,REDMOND MIDDLE SCHOOL,10055 166TH AVE NE,REDMOND,WA,98052,3010,(425) 936-2440,1,1,1046,KING,53033,USA,47.69189685,-122.1197912,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530423000680,2009-12-10T00:00:00.000Z,IMAGERY/OTHER,2010-08-17T00:00:00.000Z,http://schools.lwsd.org/RJH,2,998,6,8,5304230,48,NOT AVAILABLE
-122.3050245,47.84746736,49466,5.3024E+11,BEVERLY ELEMENTARY,5221 168TH ST SW,LYNNWOOD,WA,98037,3099,(425) 431-7732,1,1,583,SNOHOMISH,53061,USA,47.84746736,-122.3050245,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530240000330,2009-12-10T00:00:00.000Z,IMAGERY/OTHER,2010-08-12T00:00:00.000Z,NOT AVAILABLE,1,554,KG,6,5302400,29,NOT AVAILABLE
-122.6975383,47.64646318,49515,5.30108E+11,OFF CAMPUS,9210 SILVERDALE WAY,SILVERDALE,WA,98383,9197,(360) 662-1780,4,1,167,KITSAP,53035,USA,47.64646318,-122.6975383,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530108002574,2010-01-29T00:00:00.000Z,IMAGERY,2010-05-28T00:00:00.000Z,NOT AVAILABLE,4,163,KG,12,5301080,4,NOT AVAILABLE
-121.715653,47.472016,49527,5.30804E+11,TWIN FALLS MIDDLE SCHOOL,46910 S.E. MIDDLE FORK ROAD,NORTH BEND,WA,98045,NOT AVAILABLE,(425) 831-4150,1,1,816,KING,53033,USA,47.472016,-121.715653,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530804003252,2011-09-30T00:00:00.000Z,GEOCODE,2013-05-28T00:00:00.000Z,NOT AVAILABLE,2,779,6,8,5308040,37,NOT AVAILABLE
-122.4013634,45.59404635,49528,5.30081E+11,HAYES FREEDOM HIGH SCHOOL,1919 NE IONE ST,CAMAS,WA,98607,NOT AVAILABLE,(360) 833-5602,1,1,145,CLARK,53011,USA,45.59404635,-122.4013634,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530081003200,2010-01-29T00:00:00.000Z,IMAGERY,2010-05-25T00:00:00.000Z,NOT AVAILABLE,3,137,9,12,5300810,8,NOT AVAILABLE
-122.1219906,47.82719791,49529,5.30802E+11,CATHCART ELEMENTARY,8201 188TH ST SE,SNOHOMISH,WA,98296,NOT AVAILABLE,(360) 563-7075,1,1,410,SNOHOMISH,53061,USA,47.82719791,-122.1219906,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530802001322,2009-12-10T00:00:00.000Z,IMAGERY/OTHER,2010-08-13T00:00:00.000Z,NOT AVAILABLE,1,390,KG,6,5308020,20,10783498
-117.1810551,46.74067967,49530,5.30693E+11,JEFFERSON ELEMENTARY,1150 NW BRYANT,PULLMAN,WA,99163,3361,(509) 332-2617,1,1,521,WHITMAN,53075,USA,46.74067967,-117.1810551,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530693001018,2009-10-13T00:00:00.000Z,IMAGERY/OTHER,2010-08-04T00:00:00.000Z,http://www.psd267.org/JES,1,500,PK,5,5306930,21,10779112
-120.676019,47.06964992,49533,5.30885E+11,THORP ELEM & JR SR HIGH,10831 N THORP HWY,THORP,WA,98946,NOT AVAILABLE,(509) 964-2107,1,1,135,KITTITAS,53037,USA,47.06964992,-120.676019,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530885001525,2010-01-29T00:00:00.000Z,IMAGERY/OTHER,2010-08-04T00:00:00.000Z,NOT AVAILABLE,4,121,PK,12,5308850,14,NOT AVAILABLE
-122.8980049,48.49213177,49548,5.30453E+11,LOPEZ ELEMENTARY SCHOOL,86 SCHOOL ROAD,LOPEZ ISLAND,WA,98261,NOT AVAILABLE,(360) 468-2202,1,1,124,SAN JUAN,53055,USA,48.49213177,-122.898005,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530453001787,2009-10-13T00:00:00.000Z,IMAGERY/OTHER,2010-08-09T00:00:00.000Z,www.lopez.k12.wa.us,1,116,PK,5,5304530,8,NOT AVAILABLE
-117.1961589,47.6908134,49585,5.30228E+11,CHILDREN FIRST,3808 N SULLIVAN RD BLDG,SPOKANE VALLEY,WA,99216,NOT AVAILABLE,(509) 924-1830,2,1,41,SPOKANE,53063,USA,47.6908134,-117.1961589,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530228003111,2010-01-29T00:00:00.000Z,IMAGERY/OTHER,2010-07-12T00:00:00.000Z,NOT AVAILABLE,1,41,PK,PK,5302280,-1,NOT AVAILABLE
-122.1599096,47.67077805,52304,5.30423E+11,STELLA SCHOLA,13505 NE 75TH STREET,REDMOND,WA,98052,4032,(425) 936-2475,4,1,91,KING,53033,USA,47.67077805,-122.1599096,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530423002983,2010-01-29T00:00:00.000Z,IMAGERY/OTHER,2010-08-17T00:00:00.000Z,NOT AVAILABLE,2,88,6,8,5304230,3,NOT AVAILABLE
-122.4367766,47.14071063,52411,5.30294E+11,LEARNING SUPPORT,315 129TH STREET SO,TACOMA,WA,98444,NOT AVAILABLE,(253) 298-3005,1,1,79,PIERCE,53053,USA,47.14071063,-122.4367766,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530294003216,2010-01-29T00:00:00.000Z,IMAGERY/OTHER,2010-08-12T00:00:00.000Z,NOT AVAILABLE,1,79,PK,PK,5302940,-1,NOT AVAILABLE
-122.0793782,47.35915116,52446,5.30396E+11,CEDAR HEIGHTS MIDDLE SCHOOL,19640 SE 272ND STREET,KENT,WA,98042,8553,(253) 373-7620,1,1,706,KING,53033,USA,47.35915116,-122.0793782,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530396001142,2009-12-10T00:00:00.000Z,IMAGERY/OTHER,2010-08-19T00:00:00.000Z,NOT AVAILABLE,2,674,7,8,5303960,32,NOT AVAILABLE
-119.4373767,48.93255961,52449,5.30642E+11,OROVILLE ELEMENTARY,808 MAIN,OROVILLE,WA,98844,9519,(509) 476-3332,1,1,332,OKANOGAN,53047,USA,48.93255961,-119.4373767,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530642000950,2009-10-13T00:00:00.000Z,IMAGERY/OTHER,2010-08-09T00:00:00.000Z,NOT AVAILABLE,1,311,PK,6,5306420,21,NOT AVAILABLE
-122.2850805,47.5306148,52457,5.30771E+11,WING LUKE ELEMENTARY SCHOOL,3701 S KENYON ST,SEATTLE,WA,98118,4252,(206) 252-7630,1,1,382,KING,53033,USA,47.5306148,-122.2850805,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530771001267,2009-12-10T00:00:00.000Z,IMAGERY/OTHER,2010-08-17T00:00:00.000Z,NOT AVAILABLE,1,356,KG,5,5307710,26,NOT AVAILABLE
-122.1391864,47.68760959,52498,5.30423E+11,READY START PRESCHOOL,15130 NE 95TH ST,REDMOND,WA,98052,2516,(425) 882-8170,1,1,5,KING,53033,USA,47.68760959,-122.1391864,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530423000664,2010-01-29T00:00:00.000Z,IMAGERY/OTHER,2010-08-17T00:00:00.000Z,NOT AVAILABLE,1,3,PK,PK,5304230,2,NOT AVAILABLE
-122.1619189,47.77124268,52499,5.30591E+11,WOODINVILLE HS,19819 136 NE,WOODINVILLE,WA,98072,8775,(425) 408-7400,1,1,1467,KING,53033,USA,47.77124268,-122.1619189,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530591001994,2010-01-29T00:00:00.000Z,IMAGERY/OTHER,2010-08-17T00:00:00.000Z,www.nsd.org/woodinville,3,1407,10,12,5305910,60,NOT AVAILABLE
-119.0532732,46.14394595,52506,5.30291E+11,FINLEY ELEMENTARY,213504 E COUGAR RD,KENNEWICK,WA,99337,7203,(509) 586-7577,1,1,406,BENTON,53005,USA,46.14394595,-119.0532732,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530291000468,2009-10-13T00:00:00.000Z,IMAGERY/OTHER,2010-08-04T00:00:00.000Z,https://finleysd.org,1,380,PK,5,5302910,26,NOT AVAILABLE
-122.2148146,47.32934221,52562,5.3003E+11,CASCADE MIDDLE SCHOOL,1015 24TH ST NE,AUBURN,WA,98002,2430,(253) 931-4995,1,1,790,KING,53033,USA,47.32934221,-122.2148146,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530030000033,2009-12-10T00:00:00.000Z,IMAGERY/OTHER,2010-08-17T00:00:00.000Z,NOT AVAILABLE,2,751,6,9,5300300,39,10774922
-124.154243,46.97793643,52600,5.3057E+11,OCEAN SHORES ELEMENTARY,300 MT. OLYMPUS WAY,OCEAN SHORES,WA,98569,NOT AVAILABLE,(360) 289-2147,1,1,263,GRAYS HARBOR,53027,USA,46.97793643,-124.154243,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530570000844,2009-10-13T00:00:00.000Z,IMAGERY/OTHER,2019-01-09T00:00:00.000Z,NOT AVAILABLE,1,249,PK,6,5305700,14,NOT AVAILABLE
-123.724928,46.685667,52669,5.30714E+11,RAYMOND HOME LINK SCHOOL,1016 COMMERCIAL STREET,RAYMOND,WA,98577,NOT AVAILABLE,(360) 942-2474,1,1,85,PACIFIC,53049,USA,46.685667,-123.724928,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530714003256,2011-09-30T00:00:00.000Z,GEOCODE,2013-05-28T00:00:00.000Z,www.raymond.k12.wa.us,4,84,KG,12,5307140,1,NOT AVAILABLE
-120.4438429,46.60709009,52788,5.30537E+11,TERRACE HEIGHTS ELEMENTARY,101 N 41ST ST,YAKIMA,WA,98901,NOT AVAILABLE,(509) 573-7800,1,1,571,YAKIMA,53077,USA,46.60709009,-120.4438429,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530537000808,2009-10-13T00:00:00.000Z,IMAGERY/OTHER,2010-08-04T00:00:00.000Z,NOT AVAILABLE,1,541,PK,5,5305370,30,NOT AVAILABLE
-122.2306538,47.72480323,52921,5.30423E+11,THOREAU ELEMENTARY,8224 NE 138TH,KIRKLAND,WA,98034,5105,(425) 936-2720,1,1,373,KING,53033,USA,47.72480323,-122.2306538,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530423000684,2009-12-10T00:00:00.000Z,IMAGERY/OTHER,2010-08-19T00:00:00.000Z,http://schools.lwsd.org/Thoreau,1,354,PK,5,5304230,19,NOT AVAILABLE
-122.1192275,48.07490479,53074,5.30486E+11,SCHOOL FOR THE ENTREPRENEUR,8301 84TH STREET NE,MARYSVILLE,WA,98270,NOT AVAILABLE,(360) 965-2602,1,1,447,SNOHOMISH,53061,USA,48.07490479,-122.1192275,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530486003322,2012-11-02T00:00:00.000Z,IMAGERY,2013-02-27T00:00:00.000Z,NOT AVAILABLE,3,431,9,12,5304860,16,NOT AVAILABLE
-117.4505085,47.66953016,53326,5.30825E+11,HOLMES ELEMENTARY,2600 W SHARP AVE,SPOKANE,WA,99201,2996,(509) 354-2990,1,1,387,SPOKANE,53063,USA,47.66953016,-117.4505085,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530825001381,2009-12-10T00:00:00.000Z,IMAGERY/OTHER,2018-11-28T00:00:00.000Z,NOT AVAILABLE,1,357,PK,6,5308250,30,NOT AVAILABLE
-119.5516779,47.32591027,53486,5.30261E+11,EPHRATA HIGH SCHOOL,333 4TH AVE NW,EPHRATA,WA,98823,NOT AVAILABLE,(509) 754-5285,1,1,746,GRANT,53025,USA,47.32591027,-119.5516779,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530261000386,2010-01-29T00:00:00.000Z,IMAGERY/OTHER,2010-08-04T00:00:00.000Z,ephrataschools.org,3,713,8,12,5302610,33,NOT AVAILABLE
-122.2737806,47.83458693,53575,5.3024E+11,LYNNWOOD HIGH SCHOOL,18218 NORTH RD,BOTHELL,WA,98012,NOT AVAILABLE,(425) 431-7520,1,1,1490,SNOHOMISH,53061,USA,47.83458693,-122.2737806,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530240000346,2009-10-13T00:00:00.000Z,IMAGERY/OTHER,2017-10-31T00:00:00.000Z,NOT AVAILABLE,3,1429,9,12,5302400,61,NOT AVAILABLE
-122.3250046,47.31952857,53592,5.30282E+11,MIRROR LAKE ELEMENTARY SCHOOL,625 S 314TH ST,FEDERAL WAY,WA,98003,5214,(253) 945-3300,1,1,463,KING,53033,USA,47.31952857,-122.3250046,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530282000443,2009-12-10T00:00:00.000Z,IMAGERY/OTHER,2010-08-17T00:00:00.000Z,NOT AVAILABLE,1,436,PK,5,5302820,27,NOT AVAILABLE
-122.0670246,47.63881378,53824,5.30423E+11,BLACKWELL ELEMENTARY,3225 - 205TH PL NE,SAMMAMISH,WA,98074,4374,(425) 936-2520,1,1,562,KING,53033,USA,47.63881378,-122.0670246,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530423002649,2009-10-13T00:00:00.000Z,IMAGERY/OTHER,2010-08-17T00:00:00.000Z,http://schools.lwsd.org/Blackwell,1,535,PK,5,5304230,27,NOT AVAILABLE
-122.1728755,47.59195729,53853,5.30039E+11,WOODRIDGE ELEMENTARY,12619 SE 20TH PLACE,BELLEVUE,WA,98005,4646,(425) 456-6200,1,1,656,KING,53033,USA,47.59195729,-122.1728755,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530039000096,2009-12-10T00:00:00.000Z,IMAGERY/OTHER,2010-08-19T00:00:00.000Z,NOT AVAILABLE,1,620,KG,5,5300390,36,NOT AVAILABLE
-122.9031785,47.69723593,54025,5.30075E+11,BRINNON ELEMENTARY,46 SCHOOLHOUSE RD,BRINNON,WA,98320,NOT AVAILABLE,(360) 796-4646,1,1,58,JEFFERSON,53031,USA,47.69723593,-122.9031785,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530075000153,2010-01-29T00:00:00.000Z,IMAGERY,2010-05-25T00:00:00.000Z,NOT AVAILABLE,1,54,KG,8,5300750,4,NOT AVAILABLE
-122.5011413,45.67638991,54037,5.3027E+11,PIONEER ELEMENTARY SCHOOL,7212 NE 166TH AVENUE,VANCOUVER,WA,98682,5196,(360) 604-3300,1,1,753,CLARK,53011,USA,45.67638991,-122.5011413,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530270000760,2009-10-13T00:00:00.000Z,IMAGERY/OTHER,2016-10-27T00:00:00.000Z,NOT AVAILABLE,1,714,PK,5,5302700,39,NOT AVAILABLE
-122.6682528,47.6584492,54058,5.30108E+11,RIDGETOP MIDDLE SCHOOL,10600 HILLSBORO DR,SILVERDALE,WA,98383,8,(360) 662-2900,1,1,460,KITSAP,53035,USA,47.6584492,-122.6682528,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530108002056,2009-12-10T00:00:00.000Z,IMAGERY/OTHER,2016-10-27T00:00:00.000Z,NOT AVAILABLE,2,437,7,8,5301080,23,NOT AVAILABLE
-123.0594058,46.63839155,54059,5.30006E+11,ADNA ELEMENTARY SCHOOL,220 DIECKMAN RD.,CHEHALIS,WA,98532,28,(360) 748-7029,1,1,266,LEWIS,53041,USA,46.63839155,-123.0594058,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530006000012,2009-10-13T00:00:00.000Z,IMAGERY/OTHER,2010-08-03T00:00:00.000Z,NOT AVAILABLE,1,251,PK,5,5300060,15,NOT AVAILABLE
-120.5535198,46.58952383,54117,5.31011E+11,NOB HILL ELEMENTARY SCHOOL,801 S 34TH AVE,YAKIMA,WA,98902,3999,(509) 573-1501,1,1,522,YAKIMA,53077,USA,46.58952383,-120.5535198,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=531011001701,2009-10-13T00:00:00.000Z,IMAGERY/OTHER,2010-08-03T00:00:00.000Z,NOT AVAILABLE,1,497,KG,5,5310110,25,NOT AVAILABLE
-122.6542878,48.72869556,54297,5.90018E+11,LUMMI TRIBAL SCHOOL SYSTEM,2334 LUMMI VIEW DR,BELLINGHAM,WA,98226,NOT AVAILABLE,(360) 758-3147,1,1,-999,WHATCOM,53073,USA,48.72869556,-122.6542878,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=590017600124,2011-09-30T00:00:00.000Z,IMAGERY/OTHER,2013-05-28T00:00:00.000Z,NOT AVAILABLE,1,-1,KG,8,5900176,-1,NOT AVAILABLE
-122.1472177,47.48242667,54344,5.30723E+11,MAPLEWOOD HEIGHTS ELEMENTARY SCHOOL,130 JERICHO AVE SE,RENTON,WA,98059,NOT AVAILABLE,(425) 204-4750,1,1,728,KING,53033,USA,47.48242667,-122.1472177,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530723001078,2010-01-29T00:00:00.000Z,IMAGERY/OTHER,2010-08-17T00:00:00.000Z,http://www.rentonschools.us/maplewoodheights,1,693,KG,5,5307230,35,NOT AVAILABLE
